order_item_id,order_id,product_id,user_id,quantity,item_price,item_total
I00026891,O00012370,P001250,U007610,1,14.59,14.59
I00026892,O00012370,P000764,U007610,2,226.24,452.48
I00026893,O00012370,P000445,U007610,1,11.9,11.9
I00026894,O00012371,P001675,U001252,1,5.2,5.2
I00026895,O00012371,P000414,U001252,1,63.21,63.21
I00026896,O00012371,P000888,U001252,1,29.52,29.52
I00026897,O00012371,P000804,U001252,1,72.33,72.33
I00026898,O00012371,P000945,U001252,1,687.01,687.01
I00026899,O00012372,P000170,U002950,1,20.19,20.19
I00026900,O00012372,P000392,U002950,1,387.23,387.23
I00026901,O00012372,P001536,U002950,2,37.11,74.22
I00026902,O00012372,P000229,U002950,3,5.59,16.77
I00026903,O00012372,P001283,U002950,1,187.33,187.33
I00026904,O00012373,P000195,U004818,1,72.69,72.69
I00026905,O00012373,P001760,U004818,1,24.92,24.92
I00026906,O00012374,P001033,U001774,1,54.61,54.61
I00026907,O00012374,P000572,U001774,1,58.41,58.41
I00026908,O00012374,P000211,U001774,1,104.68,104.68
I00026909,O00012374,P001894,U001774,2,51.65,103.3
I00026910,O00012375,P000636,U004112,1,94.4,94.4
I00026911,O00012375,P001091,U004112,1,215.69,215.69
I00026912,O00012375,P001680,U004112,1,294.93,294.93
I00026913,O00012375,P000840,U004112,1,548.83,548.83
I00026914,O00012376,P001999,U007595,2,116.13,232.26
I00026915,O00012377,P000745,U005928,1,1248.13,1248.13
I00026916,O00012377,P000876,U005928,1,20.23,20.23
I00026917,O00012378,P000012,U003840,1,1299.71,1299.71
I00026918,O00012378,P001038,U003840,1,22.47,22.47
I00026919,O00012379,P001328,U005398,1,31.04,31.04
I00026920,O00012379,P001093,U005398,1,21.91,21.91
I00026921,O00012380,P001835,U003289,2,76.86,153.72
I00026922,O00012381,P001427,U008508,1,238.36,238.36
I00026923,O00012382,P000512,U002643,2,101.36,202.72
I00026924,O00012383,P000244,U008435,1,69.29,69.29
I00026925,O00012383,P000706,U008435,1,112.22,112.22
I00026926,O00012384,P001038,U001821,1,22.47,22.47
I00026927,O00012385,P001879,U002626,1,18.51,18.51
I00026928,O00012386,P001271,U003939,1,83.6,83.6
I00026929,O00012386,P001475,U003939,1,651.6,651.6
I00026930,O00012387,P000910,U007031,2,2337.85,4675.7
I00026931,O00012388,P000994,U004364,1,27.46,27.46
I00026932,O00012389,P000255,U007279,2,71.91,143.82
I00026933,O00012390,P001309,U004078,1,52.93,52.93
I00026934,O00012391,P000844,U003122,1,31.98,31.98
I00026935,O00012391,P001651,U003122,3,109.53,328.59
I00026936,O00012391,P000399,U003122,1,37.4,37.4
I00026937,O00012392,P001728,U004369,1,82.77,82.77
I00026938,O00012393,P001014,U002009,1,10.78,10.78
I00026939,O00012393,P000891,U002009,1,29.68,29.68
I00026940,O00012393,P000152,U002009,2,299.66,599.32
I00026941,O00012394,P000590,U004649,3,13.34,40.02
I00026942,O00012395,P000820,U004708,1,974.16,974.16
I00026943,O00012395,P000438,U004708,1,167.79,167.79
I00026944,O00012395,P001314,U004708,1,81.49,81.49
I00026945,O00012396,P000808,U005914,1,125.02,125.02
I00026946,O00012397,P001665,U000908,1,76.59,76.59
I00026947,O00012398,P000655,U008397,1,195.39,195.39
I00026948,O00012399,P000831,U000841,1,24.43,24.43
I00026949,O00012399,P000614,U000841,2,135.38,270.76
I00026950,O00012399,P001350,U000841,1,75.16,75.16
I00026951,O00012399,P000737,U000841,1,92.23,92.23
I00026952,O00012400,P001049,U000386,3,1599.98,4799.94
I00026953,O00012401,P001539,U006260,1,103.59,103.59
I00026954,O00012402,P000450,U008976,3,15.69,47.07
I00026955,O00012402,P000647,U008976,1,26.05,26.05
I00026956,O00012402,P001885,U008976,2,215.62,431.24
I00026957,O00012403,P000934,U009507,1,24.37,24.37
I00026958,O00012403,P000655,U009507,1,195.39,195.39
I00026959,O00012404,P001144,U004567,1,96.51,96.51
I00026960,O00012404,P001248,U004567,1,1233.14,1233.14
I00026961,O00012404,P000815,U004567,1,408.71,408.71
I00026962,O00012404,P001811,U004567,3,197.07,591.21
I00026963,O00012404,P001133,U004567,2,521.0,1042.0
I00026964,O00012405,P000271,U002447,1,117.63,117.63
I00026965,O00012405,P000691,U002447,1,3.96,3.96
I00026966,O00012406,P000319,U005458,1,40.58,40.58
I00026967,O00012406,P000460,U005458,1,20.56,20.56
I00026968,O00012407,P001179,U006836,3,1.72,5.16
I00026969,O00012407,P001372,U006836,1,82.39,82.39
I00026970,O00012407,P001262,U006836,1,229.68,229.68
I00026971,O00012407,P000174,U006836,1,960.74,960.74
I00026972,O00012407,P001455,U006836,1,91.33,91.33
I00026973,O00012408,P000006,U004693,1,18.61,18.61
I00026974,O00012408,P001891,U004693,1,56.77,56.77
I00026975,O00012409,P001009,U009006,1,32.46,32.46
I00026976,O00012410,P001296,U006904,3,14.7,44.1
I00026977,O00012410,P001399,U006904,1,40.7,40.7
I00026978,O00012411,P000682,U009637,2,541.92,1083.84
I00026979,O00012411,P001613,U009637,1,734.26,734.26
I00026980,O00012412,P000204,U007144,1,112.83,112.83
I00026981,O00012413,P000537,U000021,1,64.45,64.45
I00026982,O00012414,P001239,U006823,3,15.79,47.37
I00026983,O00012414,P001455,U006823,2,91.33,182.66
I00026984,O00012415,P001624,U005101,3,50.81,152.43
I00026985,O00012416,P001054,U008403,3,24.61,73.83
I00026986,O00012416,P000848,U008403,2,97.68,195.36
I00026987,O00012417,P001059,U006550,1,64.95,64.95
I00026988,O00012418,P001569,U003120,1,51.05,51.05
I00026989,O00012418,P000116,U003120,2,128.31,256.62
I00026990,O00012418,P000570,U003120,1,108.5,108.5
I00026991,O00012419,P001913,U003170,3,7.76,23.28
I00026992,O00012419,P000947,U003170,1,18.37,18.37
I00026993,O00012419,P000694,U003170,1,318.23,318.23
I00026994,O00012419,P001522,U003170,1,43.7,43.7
I00026995,O00012420,P001714,U009876,1,303.15,303.15
I00026996,O00012421,P000706,U006215,1,112.22,112.22
I00026997,O00012421,P001903,U006215,1,184.43,184.43
I00026998,O00012421,P001940,U006215,2,115.22,230.44
I00026999,O00012421,P000611,U006215,1,108.27,108.27
I00027000,O00012421,P000988,U006215,1,79.42,79.42
I00027001,O00012422,P000896,U007369,2,78.36,156.72
I00027002,O00012422,P000376,U007369,1,549.81,549.81
I00027003,O00012422,P001771,U007369,1,120.32,120.32
I00027004,O00012423,P001767,U006559,1,254.74,254.74
I00027005,O00012423,P000937,U006559,2,401.3,802.6
I00027006,O00012424,P001308,U002552,1,38.14,38.14
I00027007,O00012424,P000575,U002552,1,338.0,338.0
I00027008,O00012425,P001332,U005475,1,27.08,27.08
I00027009,O00012425,P001223,U005475,1,46.87,46.87
I00027010,O00012425,P001203,U005475,2,97.36,194.72
I00027011,O00012426,P001898,U000599,1,131.29,131.29
I00027012,O00012426,P000790,U000599,3,359.12,1077.36
I00027013,O00012426,P001356,U000599,2,48.15,96.3
I00027014,O00012426,P001629,U000599,1,926.42,926.42
I00027015,O00012426,P000195,U000599,1,72.69,72.69
I00027016,O00012427,P000127,U002476,2,255.94,511.88
I00027017,O00012427,P001501,U002476,1,17.28,17.28
I00027018,O00012427,P000239,U002476,2,180.4,360.8
I00027019,O00012427,P001361,U002476,1,33.11,33.11
I00027020,O00012428,P001784,U005827,1,219.72,219.72
I00027021,O00012428,P000659,U005827,1,501.37,501.37
I00027022,O00012428,P001362,U005827,2,82.69,165.38
I00027023,O00012429,P000124,U002987,2,36.32,72.64
I00027024,O00012429,P000707,U002987,2,26.0,52.0
I00027025,O00012429,P001889,U002987,1,188.48,188.48
I00027026,O00012430,P001089,U004609,1,19.14,19.14
I00027027,O00012430,P001118,U004609,1,96.96,96.96
I00027028,O00012430,P001525,U004609,3,134.22,402.66
I00027029,O00012430,P000338,U004609,1,16.48,16.48
I00027030,O00012430,P001935,U004609,1,77.28,77.28
I00027031,O00012431,P001570,U004325,1,130.56,130.56
I00027032,O00012432,P001345,U003230,1,114.32,114.32
I00027033,O00012432,P001807,U003230,1,557.39,557.39
I00027034,O00012433,P001895,U000966,1,418.78,418.78
I00027035,O00012434,P001309,U000217,1,52.93,52.93
I00027036,O00012434,P000237,U000217,1,191.89,191.89
I00027037,O00012434,P000075,U000217,2,143.79,287.58
I00027038,O00012435,P001708,U007370,1,99.54,99.54
I00027039,O00012436,P000998,U003914,2,57.46,114.92
I00027040,O00012436,P001041,U003914,1,17.03,17.03
I00027041,O00012436,P000853,U003914,1,121.17,121.17
I00027042,O00012437,P000292,U007308,2,203.3,406.6
I00027043,O00012437,P001763,U007308,1,79.36,79.36
I00027044,O00012437,P000186,U007308,1,231.15,231.15
I00027045,O00012437,P001844,U007308,2,70.23,140.46
I00027046,O00012438,P001386,U001706,1,181.88,181.88
I00027047,O00012439,P001941,U001212,3,82.4,247.2
I00027048,O00012439,P001451,U001212,1,598.27,598.27
I00027049,O00012439,P001238,U001212,1,166.04,166.04
I00027050,O00012440,P000164,U002484,1,60.85,60.85
I00027051,O00012440,P000773,U002484,1,9.58,9.58
I00027052,O00012440,P000915,U002484,1,231.62,231.62
I00027053,O00012441,P000286,U006535,1,39.15,39.15
I00027054,O00012441,P001486,U006535,1,151.5,151.5
I00027055,O00012442,P000924,U007321,3,122.6,367.8
I00027056,O00012443,P000169,U004725,2,21.36,42.72
I00027057,O00012443,P000516,U004725,3,253.68,761.04
I00027058,O00012443,P000381,U004725,1,177.64,177.64
I00027059,O00012444,P000735,U003581,1,639.96,639.96
I00027060,O00012444,P000864,U003581,1,168.44,168.44
I00027061,O00012444,P001479,U003581,1,624.52,624.52
I00027062,O00012444,P001686,U003581,1,134.71,134.71
I00027063,O00012445,P001811,U009420,1,197.07,197.07
I00027064,O00012445,P001010,U009420,1,69.15,69.15
I00027065,O00012445,P000774,U009420,1,20.4,20.4
I00027066,O00012446,P000167,U002913,2,28.53,57.06
I00027067,O00012446,P000913,U002913,2,32.13,64.26
I00027068,O00012447,P000385,U003379,1,756.87,756.87
I00027069,O00012448,P000806,U006657,3,484.18,1452.54
I00027070,O00012448,P000958,U006657,2,78.26,156.52
I00027071,O00012449,P000595,U005694,1,100.62,100.62
I00027072,O00012450,P000217,U003749,2,101.57,203.14
I00027073,O00012450,P001874,U003749,1,605.36,605.36
I00027074,O00012450,P000057,U003749,1,73.71,73.71
I00027075,O00012450,P001410,U003749,3,70.68,212.04
I00027076,O00012451,P001974,U009660,1,282.64,282.64
I00027077,O00012451,P000235,U009660,1,628.13,628.13
I00027078,O00012451,P001676,U009660,1,3.69,3.69
I00027079,O00012452,P000215,U002585,3,34.28,102.84
I00027080,O00012452,P000247,U002585,1,10.2,10.2
I00027081,O00012452,P000321,U002585,1,8.99,8.99
I00027082,O00012453,P001044,U003378,1,90.82,90.82
I00027083,O00012453,P001962,U003378,1,26.13,26.13
I00027084,O00012453,P000738,U003378,3,121.64,364.92
I00027085,O00012453,P000261,U003378,2,54.65,109.3
I00027086,O00012453,P000402,U003378,1,108.39,108.39
I00027087,O00012454,P000041,U009897,1,94.35,94.35
I00027088,O00012455,P000944,U009153,3,20.32,60.96
I00027089,O00012455,P001496,U009153,1,52.25,52.25
I00027090,O00012455,P001531,U009153,1,49.15,49.15
I00027091,O00012455,P001456,U009153,1,77.63,77.63
I00027092,O00012456,P001233,U002128,2,49.59,99.18
I00027093,O00012456,P000649,U002128,2,27.91,55.82
I00027094,O00012456,P001688,U002128,1,59.25,59.25
I00027095,O00012457,P000021,U006630,1,1772.36,1772.36
I00027096,O00012457,P001459,U006630,2,30.01,60.02
I00027097,O00012458,P001118,U005176,2,96.96,193.92
I00027098,O00012458,P000217,U005176,1,101.57,101.57
I00027099,O00012458,P001756,U005176,1,967.83,967.83
I00027100,O00012458,P001224,U005176,1,108.97,108.97
I00027101,O00012459,P001240,U004463,1,470.89,470.89
I00027102,O00012460,P000447,U008099,2,127.26,254.52
I00027103,O00012461,P000815,U005514,1,408.71,408.71
I00027104,O00012461,P000142,U005514,2,205.73,411.46
I00027105,O00012462,P000605,U002768,1,83.17,83.17
I00027106,O00012462,P001069,U002768,2,250.79,501.58
I00027107,O00012462,P001526,U002768,1,117.09,117.09
I00027108,O00012463,P001980,U000378,1,59.9,59.9
I00027109,O00012464,P001297,U000196,1,92.89,92.89
I00027110,O00012464,P001495,U000196,2,262.79,525.58
I00027111,O00012465,P000272,U003663,1,570.1,570.1
I00027112,O00012465,P000279,U003663,1,114.56,114.56
I00027113,O00012466,P001108,U001886,2,12.42,24.84
I00027114,O00012466,P001894,U001886,1,51.65,51.65
I00027115,O00012467,P000470,U008364,2,59.91,119.82
I00027116,O00012468,P001466,U006870,1,104.54,104.54
I00027117,O00012469,P001570,U001449,1,130.56,130.56
I00027118,O00012470,P000950,U001347,1,654.76,654.76
I00027119,O00012470,P001806,U001347,1,54.34,54.34
I00027120,O00012470,P000698,U001347,1,48.4,48.4
I00027121,O00012471,P001489,U007457,1,40.0,40.0
I00027122,O00012471,P001499,U007457,2,598.63,1197.26
I00027123,O00012471,P001891,U007457,3,56.77,170.31
I00027124,O00012472,P000553,U007724,1,132.7,132.7
I00027125,O00012473,P001279,U005373,1,64.27,64.27
I00027126,O00012474,P001978,U009553,2,317.34,634.68
I00027127,O00012474,P001619,U009553,1,15.52,15.52
I00027128,O00012474,P001571,U009553,1,34.58,34.58
I00027129,O00012475,P001373,U001680,1,815.01,815.01
I00027130,O00012475,P000480,U001680,2,60.33,120.66
I00027131,O00012475,P000337,U001680,1,23.28,23.28
I00027132,O00012476,P000240,U003530,1,13.49,13.49
I00027133,O00012477,P000215,U004426,2,34.28,68.56
I00027134,O00012477,P000263,U004426,1,12.76,12.76
I00027135,O00012477,P000216,U004426,1,295.05,295.05
I00027136,O00012478,P001421,U009896,2,371.46,742.92
I00027137,O00012478,P000012,U009896,1,1299.71,1299.71
I00027138,O00012478,P001503,U009896,2,126.6,253.2
I00027139,O00012479,P001771,U009353,2,120.32,240.64
I00027140,O00012479,P001322,U009353,1,56.87,56.87
I00027141,O00012479,P001486,U009353,2,151.5,303.0
I00027142,O00012480,P000589,U009192,2,88.66,177.32
I00027143,O00012480,P000634,U009192,3,43.85,131.55
I00027144,O00012480,P000506,U009192,1,75.86,75.86
I00027145,O00012481,P000342,U005478,1,90.57,90.57
I00027146,O00012482,P000539,U005954,2,45.11,90.22
I00027147,O00012482,P001230,U005954,1,12.46,12.46
I00027148,O00012483,P000532,U002516,1,21.52,21.52
I00027149,O00012484,P001908,U001383,1,51.78,51.78
I00027150,O00012484,P001663,U001383,1,75.4,75.4
I00027151,O00012484,P001726,U001383,1,25.89,25.89
I00027152,O00012484,P001241,U001383,3,14.81,44.43
I00027153,O00012485,P001313,U000817,2,28.38,56.76
I00027154,O00012486,P001022,U001850,1,44.54,44.54
I00027155,O00012486,P001622,U001850,1,5.29,5.29
I00027156,O00012486,P000603,U001850,1,360.29,360.29
I00027157,O00012487,P001409,U000553,1,44.71,44.71
I00027158,O00012487,P001579,U000553,1,124.87,124.87
I00027159,O00012488,P001788,U001187,1,391.83,391.83
I00027160,O00012488,P001611,U001187,1,1028.88,1028.88
I00027161,O00012489,P001012,U004206,1,1290.2,1290.2
I00027162,O00012489,P001079,U004206,1,249.07,249.07
I00027163,O00012489,P001425,U004206,1,11.44,11.44
I00027164,O00012490,P001607,U008000,2,65.0,130.0
I00027165,O00012490,P000245,U008000,1,221.48,221.48
I00027166,O00012491,P001599,U005996,1,63.33,63.33
I00027167,O00012491,P000446,U005996,1,68.43,68.43
I00027168,O00012492,P001849,U000309,2,59.13,118.26
I00027169,O00012492,P000348,U000309,1,47.14,47.14
I00027170,O00012493,P000712,U002468,1,97.46,97.46
I00027171,O00012494,P001232,U001525,1,35.41,35.41
I00027172,O00012494,P001689,U001525,2,297.5,595.0
I00027173,O00012494,P001797,U001525,1,187.99,187.99
I00027174,O00012495,P001165,U009646,1,12.97,12.97
I00027175,O00012495,P001452,U009646,1,505.82,505.82
I00027176,O00012495,P001852,U009646,1,643.14,643.14
I00027177,O00012496,P001168,U009782,1,416.24,416.24
I00027178,O00012496,P001541,U009782,1,636.16,636.16
I00027179,O00012496,P001583,U009782,2,13.54,27.08
I00027180,O00012497,P000276,U008890,2,297.47,594.94
I00027181,O00012497,P000980,U008890,1,53.19,53.19
I00027182,O00012497,P000239,U008890,1,180.4,180.4
I00027183,O00012498,P001972,U002637,2,38.53,77.06
I00027184,O00012498,P000088,U002637,3,78.11,234.33
I00027185,O00012498,P001181,U002637,1,66.6,66.6
I00027186,O00012498,P001159,U002637,1,18.26,18.26
I00027187,O00012499,P000536,U001401,1,6.85,6.85
I00027188,O00012500,P001630,U005304,1,1519.49,1519.49
I00027189,O00012500,P000943,U005304,1,111.58,111.58
I00027190,O00012501,P000573,U003981,1,72.45,72.45
I00027191,O00012501,P001513,U003981,1,720.05,720.05
I00027192,O00012502,P001266,U007561,1,45.32,45.32
I00027193,O00012503,P001319,U008230,3,65.6,196.8
I00027194,O00012504,P001742,U000505,2,814.3,1628.6
I00027195,O00012505,P000080,U003408,1,24.52,24.52
I00027196,O00012506,P001274,U004740,2,83.98,167.96
I00027197,O00012506,P000216,U004740,1,295.05,295.05
I00027198,O00012506,P001290,U004740,1,108.57,108.57
I00027199,O00012507,P001195,U009880,1,16.88,16.88
I00027200,O00012507,P001079,U009880,1,249.07,249.07
I00027201,O00012508,P001877,U002541,1,63.71,63.71
I00027202,O00012509,P001862,U001862,1,27.91,27.91
I00027203,O00012509,P001470,U001862,3,7.41,22.23
I00027204,O00012510,P000999,U004664,2,112.19,224.38
I00027205,O00012510,P000131,U004664,2,329.14,658.28
I00027206,O00012510,P001442,U004664,1,6.07,6.07
I00027207,O00012511,P000729,U009567,1,49.66,49.66
I00027208,O00012512,P000078,U004717,2,344.26,688.52
I00027209,O00012513,P000019,U006090,2,225.87,451.74
I00027210,O00012514,P001688,U006490,1,59.25,59.25
I00027211,O00012515,P000834,U007822,1,479.8,479.8
I00027212,O00012515,P000965,U007822,1,295.84,295.84
I00027213,O00012516,P000128,U004335,3,55.25,165.75
I00027214,O00012516,P001163,U004335,3,103.97,311.91
I00027215,O00012517,P000801,U001620,1,31.7,31.7
I00027216,O00012518,P001226,U000838,1,188.55,188.55
I00027217,O00012518,P001649,U000838,1,361.55,361.55
I00027218,O00012518,P000118,U000838,1,13.13,13.13
I00027219,O00012519,P001748,U006218,2,56.34,112.68
I00027220,O00012520,P001867,U001282,1,93.84,93.84
I00027221,O00012521,P001929,U002894,1,90.65,90.65
I00027222,O00012521,P001687,U002894,2,10.39,20.78
I00027223,O00012521,P000600,U002894,1,93.51,93.51
I00027224,O00012522,P000759,U008524,2,153.06,306.12
I00027225,O00012523,P001551,U002203,1,11.78,11.78
I00027226,O00012523,P000763,U002203,2,19.51,39.02
I00027227,O00012523,P001011,U002203,1,48.22,48.22
I00027228,O00012524,P000809,U007720,1,232.34,232.34
I00027229,O00012524,P000707,U007720,1,26.0,26.0
I00027230,O00012525,P000368,U003082,2,257.21,514.42
I00027231,O00012525,P000297,U003082,2,902.48,1804.96
I00027232,O00012526,P001741,U006864,1,957.88,957.88
I00027233,O00012526,P001898,U006864,2,131.29,262.58
I00027234,O00012526,P000348,U006864,1,47.14,47.14
I00027235,O00012526,P000637,U006864,1,4.87,4.87
I00027236,O00012526,P001050,U006864,3,598.07,1794.21
I00027237,O00012527,P001674,U006669,1,786.4,786.4
I00027238,O00012527,P001664,U006669,2,44.59,89.18
I00027239,O00012528,P000783,U008861,1,134.24,134.24
I00027240,O00012529,P000963,U004564,1,40.92,40.92
I00027241,O00012529,P000838,U004564,1,57.65,57.65
I00027242,O00012529,P000249,U004564,2,64.76,129.52
I00027243,O00012529,P000411,U004564,1,50.96,50.96
I00027244,O00012530,P000624,U008143,1,29.41,29.41
I00027245,O00012530,P000503,U008143,1,90.57,90.57
I00027246,O00012531,P000521,U008345,1,14.09,14.09
I00027247,O00012532,P001998,U001166,1,105.48,105.48
I00027248,O00012533,P001925,U008520,2,1340.76,2681.52
I00027249,O00012534,P000134,U002535,3,495.76,1487.28
I00027250,O00012534,P000695,U002535,2,35.1,70.2
I00027251,O00012535,P000170,U000157,1,20.19,20.19
I00027252,O00012535,P000555,U000157,2,1407.61,2815.22
I00027253,O00012535,P001101,U000157,1,152.38,152.38
I00027254,O00012535,P001712,U000157,1,260.48,260.48
I00027255,O00012535,P001699,U000157,3,494.84,1484.52
I00027256,O00012535,P001018,U000157,1,80.56,80.56
I00027257,O00012536,P001232,U003086,1,35.41,35.41
I00027258,O00012536,P000408,U003086,1,10.52,10.52
I00027259,O00012537,P001044,U002606,1,90.82,90.82
I00027260,O00012537,P000755,U002606,1,39.34,39.34
I00027261,O00012537,P000910,U002606,1,2337.85,2337.85
I00027262,O00012538,P001907,U000646,2,34.96,69.92
I00027263,O00012538,P001917,U000646,1,503.48,503.48
I00027264,O00012539,P000325,U002973,1,114.24,114.24
I00027265,O00012540,P000908,U009071,1,462.76,462.76
I00027266,O00012541,P001772,U005093,1,20.18,20.18
I00027267,O00012542,P001745,U002962,1,157.71,157.71
I00027268,O00012542,P000287,U002962,1,69.34,69.34
I00027269,O00012542,P001232,U002962,1,35.41,35.41
I00027270,O00012543,P001180,U008773,1,21.71,21.71
I00027271,O00012543,P001108,U008773,1,12.42,12.42
I00027272,O00012543,P000380,U008773,1,148.33,148.33
I00027273,O00012543,P000303,U008773,1,1535.55,1535.55
I00027274,O00012544,P000781,U000782,1,94.61,94.61
I00027275,O00012544,P001322,U000782,1,56.87,56.87
I00027276,O00012544,P001487,U000782,1,52.1,52.1
I00027277,O00012545,P001712,U001769,1,260.48,260.48
I00027278,O00012545,P000308,U001769,1,930.47,930.47
I00027279,O00012545,P001204,U001769,1,88.34,88.34
I00027280,O00012546,P000441,U003391,3,105.75,317.25
