order_id,user_id,order_date,order_status,total_amount
O00012017,U009411,2024-04-20T13:49:38.975382,completed,1499.66
O00012018,U002052,2024-07-06T12:15:02.194987,cancelled,333.66
O00012019,U001008,2024-04-02T14:03:37.976487,completed,1906.06
O00012020,U001801,2025-10-22T15:16:41.148286,processing,206.5
O00012021,U003316,2024-02-14T10:11:25.530490,cancelled,2941.57
O00012022,U001686,2024-02-15T01:53:55.772171,shipped,315.73
O00012023,U007591,2024-06-05T21:28:07.859222,cancelled,32.96
O00012024,U000975,2024-02-23T05:52:35.161887,returned,451.74
O00012025,U007321,2025-02-27T14:10:38.386373,processing,507.86
O00012026,U008543,2025-03-06T17:55:56.050483,shipped,108.97
O00012027,U008184,2024-06-24T12:28:01.034359,returned,54.74
O00012028,U005484,2024-04-23T19:16:41.837167,processing,538.42
O00012029,U005817,2025-01-09T17:40:22.622355,returned,301.21
O00012030,U007801,2025-10-06T09:48:27.553069,shipped,52.06
O00012031,U001936,2025-07-09T10:00:43.625750,cancelled,9.98
O00012032,U006649,2025-05-03T15:17:06.511407,cancelled,55.21
O00012033,U004234,2024-04-29T14:28:20.918481,shipped,176.02
O00012034,U002605,2024-03-05T05:25:02.040962,processing,720.58
O00012035,U001641,2025-02-05T09:01:09.259529,processing,871.03
O00012036,U009714,2025-07-26T12:47:35.557451,shipped,3.61
O00012037,U003008,2025-07-28T13:06:44.172658,completed,9.1
O00012038,U001806,2024-02-11T14:59:55.222022,shipped,2.75
O00012039,U003496,2024-09-03T03:05:28.499577,cancelled,478.39
O00012040,U009260,2025-09-07T21:34:25.222963,cancelled,580.0
O00012041,U001304,2025-07-07T14:10:35.910563,shipped,331.18
O00012042,U003734,2025-04-21T07:08:45.136074,shipped,56.87
O00012043,U003835,2025-08-06T21:59:48.520530,shipped,363.88
O00012044,U002533,2024-12-23T23:44:18.849077,completed,227.34
O00012045,U009289,2024-03-22T12:12:26.128308,shipped,451.0
O00012046,U009737,2025-07-28T04:27:38.866170,cancelled,21.56
O00012047,U001297,2024-09-17T06:42:35.517271,processing,336.3
O00012048,U007173,2025-03-27T07:23:26.194747,returned,1515.25
O00012049,U003079,2025-05-07T19:47:44.852659,completed,1410.73
O00012050,U009186,2024-07-29T08:12:34.307768,cancelled,108.39
O00012051,U002321,2025-07-21T11:51:07.999134,shipped,330.06
O00012052,U000087,2025-09-10T03:40:28.364773,processing,359.35
O00012053,U007005,2025-08-03T09:15:28.564977,processing,452.48
O00012054,U009326,2025-02-17T00:28:18.451494,processing,4036.64
O00012055,U003237,2024-06-22T21:12:48.331003,completed,197.59
O00012056,U003544,2024-01-04T11:21:32.265561,shipped,157.95
O00012057,U007300,2024-09-26T01:28:04.410493,returned,180.9
O00012058,U007864,2025-01-13T01:03:45.188088,shipped,734.26
O00012059,U008389,2025-07-31T01:54:24.957042,returned,521.5
O00012060,U004337,2024-12-23T10:25:16.459212,completed,966.16
O00012061,U007229,2025-10-21T01:09:47.623078,shipped,31.98
O00012062,U003007,2024-10-11T09:18:12.705565,processing,318.58
O00012063,U006299,2024-02-09T10:02:52.740118,processing,104.12
O00012064,U003140,2025-10-06T23:30:21.837088,returned,295.59
O00012065,U003961,2025-05-17T19:24:05.109678,cancelled,19.6
O00012066,U004821,2025-04-01T13:30:12.629458,shipped,272.23
O00012067,U002138,2024-10-16T23:44:12.263490,shipped,128.53
O00012068,U000199,2024-06-04T07:03:13.580416,cancelled,564.28
O00012069,U001599,2024-04-22T23:20:17.235399,cancelled,76.51
O00012070,U009574,2024-09-27T15:47:21.688312,shipped,567.39
O00012071,U000519,2024-08-03T08:16:07.983025,returned,2326.46
O00012072,U009097,2024-08-30T21:50:41.314476,shipped,435.19
O00012073,U003030,2025-06-14T18:10:17.367603,completed,52.53
O00012074,U005437,2025-02-12T10:33:55.581819,processing,1764.16
O00012075,U009093,2025-09-27T12:48:23.992852,returned,92.94
O00012076,U009553,2024-09-14T15:34:04.596813,returned,38.43
O00012077,U005477,2025-03-29T21:17:06.109823,cancelled,600.89
O00012078,U007031,2024-11-24T17:34:24.526421,returned,536.83
O00012079,U001340,2024-08-17T10:56:57.476208,shipped,279.33
O00012080,U007731,2024-12-09T14:04:44.454597,shipped,787.77
O00012081,U002410,2024-09-15T19:38:03.920857,shipped,401.23
O00012082,U006472,2024-06-13T20:09:05.515821,shipped,150.4
O00012083,U006445,2024-09-04T13:26:12.035940,processing,411.48
O00012084,U004814,2025-02-25T21:13:29.380784,returned,408.71
O00012085,U007547,2025-10-16T19:40:27.617436,processing,1199.39
O00012086,U008854,2024-01-01T14:12:48.320091,cancelled,1004.95
O00012087,U004201,2025-04-22T04:54:02.987170,processing,173.25
O00012088,U005755,2025-05-31T03:56:16.030124,returned,255.39
O00012089,U004308,2025-03-31T09:35:41.570283,returned,65.0
O00012090,U004439,2025-01-27T20:20:27.487556,processing,1054.01
O00012091,U009034,2024-10-20T19:50:25.851901,cancelled,1758.92
O00012092,U009866,2025-03-06T21:54:42.114002,shipped,223.28
O00012093,U005581,2024-05-16T22:24:55.248680,completed,697.76
O00012094,U005660,2025-05-01T03:40:57.910063,processing,570.7
O00012095,U000283,2025-05-07T19:04:28.153527,processing,1487.03
O00012096,U009961,2024-01-07T07:27:00.924978,cancelled,1827.22
O00012097,U003402,2025-09-11T17:42:49.312864,shipped,412.36
O00012098,U006467,2024-11-16T13:42:20.214436,returned,166.04
O00012099,U006132,2024-03-26T13:51:19.231750,returned,35.3
O00012100,U008999,2024-01-07T02:04:44.804138,processing,375.98
O00012101,U005601,2024-09-15T06:21:45.259670,processing,223.62
O00012102,U004420,2025-08-04T13:45:28.037102,cancelled,46.89
O00012103,U008194,2024-11-28T12:59:55.689497,cancelled,285.4
O00012104,U004419,2024-12-09T09:29:40.076989,processing,294.35
O00012105,U008649,2024-11-22T05:47:08.628620,shipped,38.54
O00012106,U002200,2025-05-03T07:20:31.669462,completed,478.82
O00012107,U003751,2024-12-07T04:34:14.041942,returned,182.55
O00012108,U006058,2025-10-16T16:36:53.112907,cancelled,930.91
O00012109,U001784,2025-04-03T04:34:14.315274,returned,323.01
O00012110,U009514,2024-05-31T05:05:05.795028,returned,82.77
O00012111,U006634,2025-03-10T08:40:12.319459,returned,73.95
O00012112,U006914,2024-01-16T20:54:09.260039,completed,918.87
O00012113,U004403,2024-06-23T13:01:58.115825,cancelled,608.47
O00012114,U005745,2024-05-12T21:06:22.688914,returned,3145.64
O00012115,U002755,2024-10-12T03:25:03.017323,shipped,95.02
O00012116,U000482,2025-08-22T16:23:25.653887,shipped,837.09
O00012117,U007319,2025-05-28T02:18:39.996518,completed,1060.43
O00012118,U004716,2024-02-23T21:27:09.743254,cancelled,152.69
O00012119,U008113,2024-08-04T06:28:34.610615,completed,1240.26
O00012120,U004232,2024-02-21T03:50:41.440881,shipped,307.27
O00012121,U003330,2025-05-20T19:06:26.886283,processing,52.25
O00012122,U004541,2024-03-27T16:18:31.987200,cancelled,658.35
O00012123,U006052,2025-08-15T08:51:10.294555,processing,99.54
O00012124,U003708,2025-10-21T20:33:01.499559,returned,661.82
O00012125,U009282,2024-03-12T14:02:49.962873,processing,1599.6
O00012126,U003690,2024-02-03T05:38:32.998898,processing,29.08
O00012127,U001494,2025-02-11T15:37:15.955447,processing,154.67
O00012128,U000772,2024-07-16T00:28:52.556245,completed,54.34
O00012129,U000415,2024-04-11T11:24:03.265449,shipped,430.87
O00012130,U008676,2025-05-08T07:19:39.215988,completed,1209.24
O00012131,U004782,2025-04-10T06:03:57.250886,completed,87.61
O00012132,U003834,2024-11-28T02:53:21.581094,cancelled,368.07
O00012133,U007602,2024-06-21T17:29:27.583842,shipped,66.33
O00012134,U002919,2025-07-15T03:27:49.590588,shipped,37.23
O00012135,U004438,2025-07-23T09:47:32.364294,cancelled,848.23
O00012136,U009643,2024-03-29T22:38:23.710458,cancelled,876.39
O00012137,U003298,2024-12-09T17:02:23.054625,processing,49.09
O00012138,U004608,2024-12-02T03:29:01.785667,returned,46.97
O00012139,U002684,2025-05-09T17:03:58.801762,completed,151.5
O00012140,U003404,2024-02-19T05:44:59.163340,cancelled,18.89
O00012141,U002613,2024-06-14T22:20:15.211393,processing,66.52
O00012142,U005971,2025-05-08T05:43:43.493831,completed,284.87
O00012143,U000352,2025-04-20T17:02:43.026403,returned,290.02
O00012144,U001586,2024-01-24T20:29:12.790239,cancelled,108.97
O00012145,U006406,2025-02-08T05:53:16.713073,shipped,56.04
O00012146,U006125,2025-09-03T18:33:29.582916,returned,217.05
O00012147,U003999,2025-03-22T09:09:01.935125,completed,774.46
O00012148,U007282,2024-01-05T16:04:22.613580,cancelled,3202.55
O00012149,U007085,2025-09-13T06:35:19.882160,shipped,845.04
O00012150,U002559,2025-05-16T11:26:09.030755,processing,304.42
O00012151,U001802,2024-01-09T04:58:13.386869,processing,33.41
O00012152,U009295,2025-03-08T06:56:23.724288,completed,1253.29
O00012153,U001891,2024-01-24T07:26:16.569917,processing,670.61
O00012154,U008757,2024-08-15T20:49:44.208093,shipped,218.74
O00012155,U003343,2024-02-03T04:27:08.183390,returned,238.36
O00012156,U008250,2024-05-06T21:54:04.093383,returned,153.88
O00012157,U005212,2024-10-22T12:53:46.789094,completed,147.17
O00012158,U008534,2024-06-20T04:27:34.285251,completed,704.18
O00012159,U009495,2024-06-17T00:28:22.391426,processing,206.58
O00012160,U004243,2024-05-09T15:48:58.707226,shipped,13.85
O00012161,U000803,2024-05-06T22:54:25.716360,completed,72.33
O00012162,U003127,2025-07-22T22:46:43.675776,processing,15.79
O00012163,U004320,2025-08-31T14:20:38.063330,processing,71.4
O00012164,U000284,2024-11-06T00:47:27.041258,shipped,406.83
O00012165,U007467,2025-09-16T15:56:20.787596,completed,655.19
O00012166,U001118,2024-09-19T13:43:10.931444,shipped,1742.92
O00012167,U006130,2024-08-31T05:05:06.357045,processing,253.86
O00012168,U009105,2024-02-01T20:49:21.123055,cancelled,120.33
O00012169,U002718,2025-01-20T03:30:27.115045,processing,573.92
O00012170,U004980,2025-05-19T06:27:06.001477,cancelled,157.95
O00012171,U006991,2025-08-08T10:12:59.995067,completed,227.28
O00012172,U002491,2024-01-05T10:54:54.108422,cancelled,289.08
O00012173,U004085,2025-06-19T06:06:21.596826,cancelled,161.2
O00012174,U001059,2025-03-19T17:09:06.600424,processing,90.57
O00012175,U008872,2025-02-20T18:13:51.038486,returned,529.54
O00012176,U000570,2024-07-31T13:41:19.127667,completed,210.69
O00012177,U002329,2025-02-17T09:22:55.861297,cancelled,2384.19
O00012178,U005787,2025-03-23T18:26:03.874411,shipped,710.86
O00012179,U008203,2025-03-27T17:36:20.983711,returned,52.12
O00012180,U009074,2024-08-01T13:23:23.906681,processing,15.26
O00012181,U009574,2025-03-14T06:11:57.034018,returned,264.08
O00012182,U008302,2025-04-05T06:45:40.371671,cancelled,26.74
O00012183,U002853,2025-01-15T19:07:40.943349,returned,89.11
O00012184,U000695,2025-09-12T16:20:17.740849,completed,145.05
O00012185,U008685,2024-02-04T05:35:24.321306,completed,30.81
O00012186,U001176,2024-05-31T18:19:09.565180,shipped,842.9
O00012187,U006635,2024-03-04T14:31:08.371680,returned,181.12
O00012188,U004144,2025-03-20T05:15:48.521682,shipped,994.84
O00012189,U009761,2025-07-19T15:29:49.516987,returned,8.74
O00012190,U003631,2024-04-28T21:31:53.755323,returned,437.47
O00012191,U004315,2024-02-24T04:45:24.381707,returned,1130.78
O00012192,U004297,2025-02-08T06:12:40.638721,shipped,904.12
O00012193,U001122,2024-11-27T18:55:54.729407,returned,236.24
O00012194,U005062,2025-08-16T08:45:36.212616,processing,848.79
O00012195,U008960,2024-06-28T21:29:30.507220,shipped,77.11
O00012196,U001170,2024-06-08T13:18:14.850449,cancelled,50.17
O00012197,U006868,2025-03-13T21:55:17.014354,cancelled,209.1
O00012198,U006094,2025-06-06T12:52:25.715015,processing,801.37
O00012199,U004732,2024-03-30T07:58:08.487819,completed,1600.58
O00012200,U000200,2024-07-08T00:26:38.072334,completed,71.29
O00012201,U008072,2024-12-22T12:06:02.518442,shipped,285.71
O00012202,U006827,2024-05-22T08:11:49.060284,completed,435.87
O00012203,U001837,2024-12-26T20:54:16.351402,returned,1030.18
O00012204,U002409,2024-04-15T14:26:07.617947,shipped,220.47
O00012205,U004896,2025-06-18T04:27:18.859788,completed,655.22
O00012206,U007396,2024-05-31T15:58:10.141967,returned,1440.19
O00012207,U001055,2025-07-10T13:35:24.231178,returned,3097.17
O00012208,U000352,2025-05-08T17:31:22.951371,shipped,146.81
O00012209,U005899,2025-01-06T17:25:11.142483,cancelled,208.34
O00012210,U007625,2024-10-10T13:04:07.247327,processing,1266.66
O00012211,U001258,2025-06-30T03:15:59.468864,returned,1001.67
O00012212,U007322,2024-06-01T20:45:56.002613,completed,714.6
O00012213,U007682,2024-03-30T15:53:32.598587,completed,1448.34
O00012214,U005585,2024-09-22T08:47:11.316752,processing,584.65
O00012215,U005201,2024-07-24T04:50:42.990573,shipped,18.45
O00012216,U006517,2024-05-26T19:09:56.564548,completed,837.5
O00012217,U001311,2025-09-18T13:41:52.969214,completed,410.63
O00012218,U006976,2025-02-21T08:15:48.088976,shipped,724.42
O00012219,U003951,2025-09-19T16:21:28.961833,shipped,379.87
O00012220,U005153,2024-07-31T16:30:23.950745,completed,3441.2
O00012221,U003719,2025-07-04T10:09:40.753908,shipped,1860.95
O00012222,U007882,2024-04-19T11:28:51.691329,completed,229.15
O00012223,U006258,2024-08-15T12:10:05.213221,returned,85.53
O00012224,U007632,2025-05-07T14:37:47.084353,cancelled,74.05
O00012225,U009442,2024-12-12T12:06:38.521537,completed,228.95
O00012226,U007182,2025-04-28T21:22:44.298266,shipped,197.6
O00012227,U006610,2025-07-21T11:43:54.345109,shipped,2339.08
O00012228,U006809,2024-01-13T19:06:02.615057,shipped,414.34
O00012229,U006579,2024-06-24T22:02:00.786791,completed,5.98
O00012230,U009038,2025-08-28T13:28:59.755222,cancelled,92.24
O00012231,U007530,2024-06-11T18:11:03.872813,returned,259.96
O00012232,U008608,2025-04-25T11:14:54.629103,returned,105.3
O00012233,U001691,2025-06-08T01:01:57.671997,returned,532.49
O00012234,U006191,2025-03-22T23:10:01.215957,shipped,691.77
O00012235,U003611,2025-09-30T04:28:47.478746,processing,1041.93
O00012236,U003695,2025-01-31T04:56:56.112685,shipped,1670.08
O00012237,U008400,2025-05-14T11:04:21.982352,processing,2323.68
O00012238,U001724,2024-10-28T06:23:49.377393,completed,68.67
O00012239,U001919,2024-02-20T16:05:44.021803,processing,588.11
O00012240,U006414,2025-04-20T04:40:00.195961,completed,85.43
O00012241,U000548,2025-10-21T15:24:01.300145,returned,1011.71
O00012242,U001189,2024-11-04T18:06:39.675432,cancelled,220.65
O00012243,U004438,2024-07-03T03:56:16.599029,cancelled,467.01
O00012244,U008973,2025-04-20T10:48:29.004478,shipped,590.1
O00012245,U000368,2024-02-20T20:37:20.417971,processing,30.72
O00012246,U000306,2024-12-20T09:53:12.312966,shipped,13.77
O00012247,U005000,2025-01-25T16:07:06.741445,returned,465.73
O00012248,U004853,2024-10-21T04:38:31.123974,shipped,833.84
O00012249,U002545,2024-01-16T09:24:49.118245,returned,560.82
O00012250,U002512,2024-02-21T02:46:00.465492,returned,1075.79
O00012251,U006985,2025-10-17T22:30:52.092310,returned,304.3
O00012252,U005803,2024-10-09T22:20:29.052241,shipped,986.33
O00012253,U009946,2024-10-31T06:44:52.520009,completed,29.24
O00012254,U006665,2024-05-16T08:19:07.937879,shipped,899.4
O00012255,U004033,2025-07-19T04:51:37.930273,processing,34.56
O00012256,U009512,2024-09-15T01:43:54.147617,cancelled,1254.82
O00012257,U002450,2025-09-09T01:04:47.820062,returned,1102.2
O00012258,U002129,2024-10-29T05:20:40.959483,cancelled,174.96
O00012259,U008096,2025-09-15T10:51:10.853025,shipped,552.77
O00012260,U005021,2025-10-14T22:55:53.923203,completed,5.66
O00012261,U005891,2024-10-01T03:05:34.733263,returned,2963.59
O00012262,U005151,2025-10-26T00:00:31.981839,cancelled,41.54
O00012263,U004298,2025-04-14T03:21:58.085355,cancelled,1101.2
O00012264,U008222,2025-08-10T03:34:18.356177,processing,56.37
O00012265,U003458,2025-02-01T10:41:56.217395,processing,3527.91
O00012266,U006279,2025-06-26T12:47:48.083314,cancelled,224.44
O00012267,U006380,2025-04-14T04:17:47.307536,returned,1887.88
O00012268,U000011,2024-09-18T04:43:43.435890,processing,978.48
O00012269,U000854,2024-02-05T08:53:18.517976,processing,1025.31
O00012270,U003552,2024-07-23T06:25:52.698626,shipped,1501.76
O00012271,U008401,2024-06-16T06:12:27.552465,processing,217.9
O00012272,U001775,2024-05-03T18:43:25.328592,shipped,549.57
O00012273,U005594,2024-08-23T06:48:48.214970,shipped,2643.46
O00012274,U004350,2025-01-26T06:47:39.391123,completed,1218.91
O00012275,U006868,2025-04-04T17:57:24.184670,processing,205.74
O00012276,U009049,2024-07-19T13:17:02.754048,completed,113.5
O00012277,U000211,2024-11-18T01:40:19.932197,processing,115.81
O00012278,U008728,2025-08-01T20:13:36.561228,shipped,1452.31
O00012279,U006241,2024-04-10T02:49:49.097758,returned,759.21
O00012280,U008788,2025-01-07T05:21:07.150293,processing,296.11
O00012281,U009424,2025-08-29T15:29:39.418790,processing,189.79
O00012282,U006806,2025-09-04T00:20:32.231081,completed,758.82
O00012283,U008612,2024-12-16T12:09:44.518380,returned,992.56
O00012284,U000486,2024-01-03T04:29:24.516819,completed,870.03
O00012285,U006536,2024-03-08T20:57:26.533853,returned,98.79
O00012286,U005080,2024-07-30T03:41:38.736649,completed,26.74
O00012287,U000712,2025-04-20T10:32:42.373276,cancelled,220.06
O00012288,U000387,2024-11-14T02:20:30.163554,shipped,87.38
O00012289,U002235,2024-10-20T03:26:57.153508,cancelled,862.42
O00012290,U002002,2025-03-06T03:34:42.325299,returned,113.2
O00012291,U000843,2024-06-18T04:30:25.490377,processing,209.1
O00012292,U000307,2024-03-18T01:35:14.335326,shipped,217.99
O00012293,U002741,2024-06-02T14:44:41.278111,returned,1424.38
O00012294,U008496,2025-02-15T06:41:00.701776,returned,370.05
O00012295,U003003,2024-09-01T15:48:59.917771,completed,379.98
O00012296,U000664,2025-07-14T22:24:04.948847,cancelled,746.45
O00012297,U000582,2025-07-16T13:31:31.672719,shipped,433.98
O00012298,U004971,2025-04-17T06:43:52.633628,completed,124.31
O00012299,U000737,2024-02-09T19:32:27.932046,processing,333.86
O00012300,U005500,2024-02-29T03:24:09.224702,cancelled,230.57
O00012301,U008615,2024-12-19T13:44:38.289058,shipped,636.34
O00012302,U009544,2025-01-04T20:05:35.484091,processing,60.7
O00012303,U007171,2025-03-01T15:16:40.697188,completed,135.23
O00012304,U004757,2024-07-26T03:15:24.605617,cancelled,5.79
O00012305,U006274,2025-02-21T11:05:36.173519,cancelled,94.26
O00012306,U001041,2024-01-22T15:01:18.120652,processing,529.54
O00012307,U005189,2025-03-22T19:40:40.114940,cancelled,2058.99
O00012308,U000793,2025-03-21T01:11:40.190431,completed,846.79
O00012309,U004045,2025-02-04T00:43:48.648247,processing,83.34
O00012310,U001563,2024-04-11T05:47:49.685377,returned,84.07
O00012311,U006415,2025-01-16T15:07:36.902346,returned,40.8
O00012312,U008936,2024-07-17T09:56:07.736732,cancelled,1637.04
O00012313,U008541,2024-10-25T20:05:13.406436,completed,29.62
O00012314,U002635,2025-01-07T02:09:56.804657,cancelled,827.91
O00012315,U000837,2024-04-11T20:27:34.515189,completed,18.26
O00012316,U003971,2024-09-24T00:42:11.254862,cancelled,36.27
O00012317,U008741,2025-09-08T15:39:42.809390,returned,1197.44
O00012318,U006864,2025-10-16T09:07:27.763641,returned,3765.65
O00012319,U000839,2025-09-13T03:59:21.903661,returned,1224.53
O00012320,U006790,2025-10-13T14:04:04.138782,shipped,69.85
O00012321,U001831,2025-03-22T01:30:45.340404,processing,671.24
O00012322,U005256,2025-08-04T19:01:54.404896,processing,163.08
O00012323,U008691,2025-10-27T13:31:26.999691,processing,238.04
O00012324,U005597,2024-05-07T15:50:24.459564,completed,593.14
